"season","daynum","wteam","wscore","lteam","lscore","wloc","numot","id"
"C",108,713,87,733,54,"H",NA,"C_713_733"
"C",108,724,92,834,71,"H",NA,"C_724_834"
"C",108,725,64,841,63,"A",NA,"C_725_841"
"C",108,727,82,757,56,"H",NA,"C_727_757"
"C",108,734,78,514,66,"H",NA,"C_514_734"
"C",108,744,66,589,62,"H",NA,"C_589_744"
"C",108,751,81,812,80,"H",NA,"C_751_812"
"C",108,762,87,797,61,"H",NA,"C_762_797"
"C",108,765,78,820,75,"H",NA,"C_765_820"
"C",108,767,88,754,81,"H",NA,"C_754_767"
"C",108,772,73,805,56,"H",NA,"C_772_805"
"C",108,774,71,677,62,"H",NA,"C_677_774"
"C",108,783,84,810,81,"A",NA,"C_783_810"
"C",108,788,126,613,84,"H",NA,"C_613_788"
"C",108,789,59,596,54,"H",NA,"C_596_789"
"C",108,792,76,791,74,"A",NA,"C_791_792"
"C",108,795,73,819,63,"A",NA,"C_795_819"
"C",108,800,75,667,74,"A",NA,"C_667_800"
"C",108,802,68,756,55,"H",NA,"C_756_802"
"C",108,822,60,807,51,"A",NA,"C_807_822"
"C",108,840,84,726,74,"H",NA,"C_726_840"
"C",108,842,77,621,50,"H",NA,"C_621_842"
"C",108,848,88,545,81,"A",NA,"C_545_848"
"C",108,852,62,821,56,"H",NA,"C_821_852"
"C",109,541,64,782,59,"H",NA,"C_541_782"
"C",109,558,62,567,56,"A",NA,"C_558_567"
"C",109,611,65,576,61,"H",NA,"C_576_611"
"C",109,612,83,561,76,"H",NA,"C_561_612"
"C",109,653,67,659,60,"A",NA,"C_653_659"
"C",109,704,91,658,69,"H",NA,"C_658_704"
"C",109,728,76,854,69,"H",NA,"C_728_854"
"C",109,730,65,755,61,"H",NA,"C_730_755"
"C",109,736,82,531,58,"H",NA,"C_531_736"
"C",109,758,75,652,64,"A",NA,"C_652_758"
"C",109,828,83,615,78,"H",NA,"C_615_828"
"C",109,842,73,681,59,"H",NA,"C_681_842"
"C",110,503,74,669,63,"H",NA,"C_503_669"
"C",110,504,80,592,66,"H",NA,"C_504_592"
"C",110,506,78,773,68,"H",NA,"C_506_773"
"C",110,510,94,832,74,"H",NA,"C_510_832"
"C",110,511,83,512,82,"A",NA,"C_511_512"
"C",110,516,76,513,65,"H",NA,"C_513_516"
"C",110,517,74,644,62,"H",NA,"C_517_644"
"C",110,518,66,655,44,"H",NA,"C_518_655"
"C",110,519,84,792,58,"H",NA,"C_519_792"
"C",110,520,66,798,64,"A",NA,"C_520_798"
"C",110,527,74,746,72,"H",NA,"C_527_746"
"C",110,528,79,700,66,"A",NA,"C_528_700"
"C",110,530,86,749,76,"H",NA,"C_530_749"
"C",110,533,88,692,60,"H",NA,"C_533_692"
"C",110,534,72,855,57,"H",NA,"C_534_855"
"C",110,535,58,552,44,"H",NA,"C_535_552"
"C",110,543,77,667,64,"A",NA,"C_543_667"
"C",110,544,64,679,58,"H",NA,"C_544_679"
"C",110,547,69,598,64,"H",NA,"C_547_598"
"C",110,549,72,771,55,"H",NA,"C_549_771"
"C",110,550,73,833,65,"A",NA,"C_550_833"
"C",110,558,78,612,66,"A",NA,"C_558_612"
"C",110,559,92,731,67,"H",NA,"C_559_731"
"C",110,560,79,747,63,"A",NA,"C_560_747"
"C",110,561,75,567,56,"A",NA,"C_561_567"
"C",110,562,79,846,69,"H",NA,"C_562_846"
"C",110,564,85,807,66,"H",NA,"C_564_807"
"C",110,565,81,733,63,"H",NA,"C_565_733"
"C",110,568,76,815,59,"H",NA,"C_568_815"
"C",110,569,78,599,64,"H",NA,"C_569_599"
"C",110,570,71,799,68,"H",NA,"C_570_799"
"C",110,574,68,851,60,"A",NA,"C_574_851"
"C",110,577,78,839,47,"H",NA,"C_577_839"
"C",110,578,71,775,61,"A",NA,"C_578_775"
"C",110,579,95,797,83,"H",NA,"C_579_797"
"C",110,580,87,682,72,"H",NA,"C_580_682"
"C",110,581,66,690,61,"H",NA,"C_581_690"
"C",110,585,61,848,51,"A",NA,"C_585_848"
"C",110,590,83,540,73,"H",NA,"C_540_590"
"C",110,594,74,554,67,"H",NA,"C_554_594"
"C",110,602,65,509,63,"A",NA,"C_509_602"
"C",110,603,65,573,59,"A",NA,"C_573_603"
"C",110,604,81,827,62,"A",NA,"C_604_827"
"C",110,605,95,800,79,"H",NA,"C_605_800"
"C",110,606,105,830,86,"H",NA,"C_606_830"
"C",110,607,73,732,60,"A",NA,"C_607_732"
"C",110,608,76,804,74,"H",NA,"C_608_804"
"C",110,610,65,593,60,"H",NA,"C_593_610"
"C",110,613,94,767,82,"A",NA,"C_613_767"
"C",110,621,79,566,72,"H",NA,"C_566_621"
"C",110,622,92,845,68,"H",NA,"C_622_845"
"C",110,625,73,715,55,"H",NA,"C_625_715"
"C",110,627,78,589,68,"A",NA,"C_589_627"
"C",110,628,82,720,70,"H",NA,"C_628_720"
"C",110,629,80,556,63,"H",NA,"C_556_629"
"C",110,632,73,508,60,"H",NA,"C_508_632"
"C",110,633,78,643,68,"H",NA,"C_633_643"
"C",110,634,59,752,56,"H",NA,"C_634_752"
"C",110,635,88,825,70,"H",NA,"C_635_825"
"C",110,636,73,637,58,"A",NA,"C_636_637"
"C",110,639,71,529,64,"H",NA,"C_529_639"
"C",110,645,66,553,56,"H",NA,"C_553_645"
"C",110,647,71,757,59,"H",NA,"C_647_757"
"C",110,648,89,745,78,"H",NA,"C_648_745"
"C",110,654,57,844,52,"H",NA,"C_654_844"
"C",110,657,73,712,66,"H",NA,"C_657_712"
"C",110,660,70,617,52,"H",NA,"C_617_660"
"C",110,661,72,719,63,"A",NA,"C_661_719"
"C",110,663,81,641,71,"H",NA,"C_641_663"
"C",110,665,82,523,58,"H",NA,"C_523_665"
"C",110,668,66,717,57,"H",NA,"C_668_717"
"C",110,671,71,673,59,"H",NA,"C_671_673"
"C",110,674,73,640,64,"A",NA,"C_640_674"
"C",110,676,73,794,60,"H",NA,"C_676_794"
"C",110,683,71,619,65,"H",NA,"C_619_683"
"C",110,685,79,734,72,"H",NA,"C_685_734"
"C",110,686,84,588,77,"H",NA,"C_588_686"
"C",110,687,82,762,71,"A",NA,"C_687_762"
"C",110,693,74,571,64,"H",NA,"C_571_693"
"C",110,695,81,707,63,"H",NA,"C_695_707"
"C",110,698,66,521,55,"H",NA,"C_521_698"
"C",110,699,73,822,62,"H",NA,"C_699_822"
"C",110,701,96,502,72,"A",NA,"C_502_701"
"C",110,702,65,620,64,"H",NA,"C_620_702"
"C",110,705,88,761,71,"A",NA,"C_705_761"
"C",110,708,85,662,67,"H",NA,"C_662_708"
"C",110,711,71,526,66,"H",NA,"C_526_711"
"C",110,713,94,582,79,"H",NA,"C_582_713"
"C",110,714,68,575,55,"A",NA,"C_575_714"
"C",110,722,70,721,66,"H",NA,"C_721_722"
"C",110,723,66,583,61,"H",NA,"C_583_723"
"C",110,724,89,677,75,"H",NA,"C_677_724"
"C",110,727,114,538,83,"H",NA,"C_538_727"
"C",110,728,79,531,68,"H",NA,"C_531_728"
"C",110,729,75,849,69,"H",NA,"C_729_849"
"C",110,730,82,758,68,"H",NA,"C_730_758"
"C",110,736,78,854,48,"H",NA,"C_736_854"
"C",110,737,58,829,52,"H",NA,"C_737_829"
"C",110,738,75,623,72,"H",NA,"C_623_738"
"C",110,740,83,545,70,"H",NA,"C_545_740"
"C",110,742,72,756,59,"H",NA,"C_742_756"
"C",110,755,86,652,52,"A",NA,"C_652_755"
"C",110,768,68,703,50,"H",NA,"C_703_768"
"C",110,769,76,675,65,"H",NA,"C_675_769"
"C",110,772,75,666,62,"H",NA,"C_666_772"
"C",110,781,88,753,73,"H",NA,"C_753_781"
"C",110,783,83,818,59,"A",NA,"C_783_818"
"C",110,786,73,843,58,"H",NA,"C_786_843"
"C",110,788,91,754,69,"H",NA,"C_754_788"
"C",110,789,68,741,67,"A",NA,"C_741_789"
"C",110,790,74,515,71,"H",NA,"C_515_790"
"C",110,791,81,672,76,"H",NA,"C_672_791"
"C",110,793,82,796,80,"A",NA,"C_793_796"
"C",110,795,70,765,66,"A",NA,"C_765_795"
"C",110,805,77,801,69,"A",NA,"C_801_805"
"C",110,809,88,784,84,"A",NA,"C_784_809"
"C",110,810,87,539,84,"H",NA,"C_539_810"
"C",110,811,90,650,80,"H",NA,"C_650_811"
"C",110,812,90,664,84,"A",NA,"C_664_812"
"C",110,814,90,813,82,"H",NA,"C_813_814"
"C",110,817,69,824,63,"H",NA,"C_817_824"
"C",110,820,83,819,70,"A",NA,"C_819_820"
"C",110,821,60,557,48,"A",NA,"C_557_821"
"C",110,826,95,522,61,"H",NA,"C_522_826"
"C",110,834,77,774,73,"A",NA,"C_774_834"
"C",110,836,87,537,68,"A",NA,"C_537_836"
"C",110,840,62,725,61,"H",NA,"C_725_840"
"C",110,841,80,726,68,"H",NA,"C_726_841"
"C",110,847,64,816,51,"H",NA,"C_816_847"
"C",110,850,60,600,57,"A",NA,"C_600_850"
"C",110,852,77,536,54,"H",NA,"C_536_852"
"C",110,853,74,831,63,"A",NA,"C_831_853"
"C",111,541,80,658,67,"H",NA,"C_541_658"
"C",111,546,73,651,68,"A",NA,"C_546_651"
"C",111,551,78,595,49,"A",NA,"C_551_595"
"C",111,587,76,626,73,"H",NA,"C_587_626"
"C",111,611,85,615,72,"H",NA,"C_611_615"
"C",111,642,78,616,65,"H",NA,"C_616_642"
"C",111,659,65,744,59,"H",NA,"C_659_744"
"C",111,678,97,624,87,"A",NA,"C_624_678"
"C",111,704,80,782,69,"H",NA,"C_704_782"
"C",111,766,103,653,102,"H",NA,"C_653_766"
"C",111,778,64,764,60,"A",NA,"C_764_778"
"C",111,779,84,596,75,"H",NA,"C_596_779"
"C",111,780,65,573,41,"H",NA,"C_573_780"
"C",111,802,78,597,77,"H",NA,"C_597_802"
"C",111,828,70,576,67,"H",NA,"C_576_828"
"C",111,835,88,803,85,"H",NA,"C_803_835"
"C",112,506,73,508,54,"H",NA,"C_506_508"
"C",112,510,60,550,53,"A",NA,"C_510_550"
"C",112,554,79,850,45,"H",NA,"C_554_850"
"C",112,560,85,693,73,"A",NA,"C_560_693"
"C",112,562,74,714,62,"H",NA,"C_562_714"
"C",112,568,90,832,66,"A",NA,"C_568_832"
"C",112,594,98,590,73,"H",NA,"C_590_594"
"C",112,600,81,547,68,"A",NA,"C_547_600"
"C",112,608,76,734,73,"H",NA,"C_608_734"
"C",112,610,69,523,39,"H",NA,"C_523_610"
"C",112,632,98,773,95,"H",NA,"C_632_773"
"C",112,635,57,583,51,"A",NA,"C_583_635"
"C",112,636,81,556,72,"A",NA,"C_556_636"
"C",112,645,75,545,72,"H",NA,"C_545_645"
"C",112,648,89,777,86,"A",NA,"C_648_777"
"C",112,665,86,593,68,"H",NA,"C_593_665"
"C",112,679,81,838,69,"H",NA,"C_679_838"
"C",112,685,79,804,70,"H",NA,"C_685_804"
"C",112,686,59,544,53,"A",NA,"C_544_686"
"C",112,692,91,522,55,"H",NA,"C_522_692"
"C",112,701,75,817,66,"A",NA,"C_701_817"
"C",112,705,79,765,76,"H",NA,"C_705_765"
"C",112,729,90,720,81,"H",NA,"C_720_729"
"C",112,740,81,553,64,"H",NA,"C_553_740"
"C",112,743,77,509,41,"A",NA,"C_509_743"
"C",112,747,73,571,57,"H",NA,"C_571_747"
"C",112,776,66,745,55,"H",NA,"C_745_776"
"C",112,786,69,829,64,"A",NA,"C_786_829"
"C",112,788,79,767,70,"H",NA,"C_767_788"
"C",112,799,76,813,60,"H",NA,"C_799_813"
"C",112,843,71,661,58,"N",NA,"C_661_843"
"C",112,846,68,575,63,"A",NA,"C_575_846"
"C",112,847,81,602,80,"A",NA,"C_602_847"
"C",112,853,96,599,86,"H",NA,"C_599_853"
"C",112,855,69,677,47,"H",NA,"C_677_855"
"C",113,526,77,699,67,"H",NA,"C_526_699"
"C",113,528,83,712,79,"H",NA,"C_528_712"
"C",113,559,88,717,79,"A",NA,"C_559_717"
"C",113,586,81,833,69,"H",NA,"C_586_833"
"C",113,589,92,766,84,"H",NA,"C_589_766"
"C",113,605,73,667,57,"A",NA,"C_605_667"
"C",113,671,80,670,75,"H",NA,"C_670_671"
"C",113,731,80,603,79,"A",NA,"C_603_731"
"C",113,736,71,728,52,"H",NA,"C_728_736"
"C",113,789,50,779,42,"H",NA,"C_779_789"
"C",113,790,87,675,63,"A",NA,"C_675_790"
"C",113,815,58,598,56,"H",NA,"C_598_815"
"C",114,515,96,769,88,"H",NA,"C_515_769"
"C",114,530,69,678,65,"A",NA,"C_530_678"
"C",114,533,66,616,65,"A",NA,"C_533_616"
"C",114,577,70,551,66,"A",NA,"C_551_577"
"C",114,581,97,537,82,"A",NA,"C_537_581"
"C",114,597,89,756,81,"A",NA,"C_597_756"
"C",114,604,78,504,71,"H",NA,"C_504_604"
"C",114,606,72,595,59,"A",NA,"C_595_606"
"C",114,608,71,514,70,"H",NA,"C_514_608"
"C",114,610,71,707,70,"A",NA,"C_610_707"
"C",114,623,69,715,57,"H",NA,"C_623_715"
"C",114,624,80,587,76,"A",NA,"C_587_624"
"C",114,626,72,749,71,"H",NA,"C_626_749"
"C",114,628,88,738,69,"H",NA,"C_628_738"
"C",114,629,63,637,62,"H",NA,"C_629_637"
"C",114,640,79,592,54,"A",NA,"C_592_640"
"C",114,641,80,578,77,"H",NA,"C_578_641"
"C",114,642,92,517,57,"H",NA,"C_517_642"
"C",114,644,87,555,66,"H",NA,"C_555_644"
"C",114,661,70,529,52,"H",NA,"C_529_661"
"C",114,666,83,801,77,"A",NA,"C_666_801"
"C",114,669,85,719,53,"A",NA,"C_669_719"
"C",114,673,82,729,77,"H",NA,"C_673_729"
"C",114,674,83,655,57,"A",NA,"C_655_674"
"C",114,695,74,830,55,"H",NA,"C_695_830"
"C",114,698,67,676,66,"H",NA,"C_676_698"
"C",114,721,75,521,63,"H",NA,"C_521_721"
"C",114,722,83,796,81,"A",NA,"C_722_796"
"C",114,723,80,509,71,"H",NA,"C_509_723"
"C",114,737,59,668,57,"H",NA,"C_668_737"
"C",114,741,87,663,85,"A",NA,"C_663_741"
"C",114,743,61,602,56,"A",NA,"C_602_743"
"C",114,764,64,746,54,"H",NA,"C_746_764"
"C",114,778,66,527,61,"H",NA,"C_527_778"
"C",114,780,58,772,55,"A",NA,"C_772_780"
"C",114,793,87,794,74,"H",NA,"C_793_794"
"C",114,810,82,818,75,"A",NA,"C_810_818"
"C",114,814,77,585,53,"H",NA,"C_585_814"
"C",114,816,85,825,63,"H",NA,"C_816_825"
"C",114,827,82,518,66,"H",NA,"C_518_827"
"C",114,831,54,569,53,"H",NA,"C_569_831"
"C",114,836,86,798,76,"H",NA,"C_798_836"
"C",114,847,74,583,69,"H",NA,"C_583_847"
"C",114,849,65,845,58,"H",NA,"C_845_849"
"C",115,503,68,639,51,"H",NA,"C_503_639"
"C",115,511,71,726,70,"A",NA,"C_511_726"
"C",115,513,70,835,61,"H",NA,"C_513_835"
"C",115,516,87,633,70,"H",NA,"C_516_633"
"C",115,528,69,799,63,"H",NA,"C_528_799"
"C",115,535,84,699,75,"A",NA,"C_535_699"
"C",115,536,79,502,60,"H",NA,"C_502_536"
"C",115,539,69,841,60,"H",NA,"C_539_841"
"C",115,541,73,589,61,"H",NA,"C_541_589"
"C",115,549,93,805,76,"A",NA,"C_549_805"
"C",115,554,67,784,53,"H",NA,"C_554_784"
"C",115,568,68,510,58,"H",NA,"C_510_568"
"C",115,580,55,672,54,"A",NA,"C_580_672"
"C",115,582,85,681,74,"H",NA,"C_582_681"
"C",115,586,78,832,66,"H",NA,"C_586_832"
"C",115,588,82,679,65,"H",NA,"C_588_679"
"C",115,594,79,543,71,"A",NA,"C_543_594"
"C",115,598,72,522,56,"H",NA,"C_522_598"
"C",115,613,69,742,50,"H",NA,"C_613_742"
"C",115,622,96,552,72,"A",NA,"C_552_622"
"C",115,625,74,720,72,"A",NA,"C_625_720"
"C",115,627,80,659,65,"H",NA,"C_627_659"
"C",115,634,86,667,80,"H",NA,"C_634_667"
"C",115,648,86,776,71,"H",NA,"C_648_776"
"C",115,660,57,651,52,"H",NA,"C_651_660"
"C",115,687,86,519,78,"H",NA,"C_519_687"
"C",115,696,73,774,72,"H",NA,"C_696_774"
"C",115,701,95,824,71,"H",NA,"C_701_824"
"C",115,702,90,538,80,"H",NA,"C_538_702"
"C",115,703,78,650,34,"H",NA,"C_650_703"
"C",115,705,87,664,80,"H",NA,"C_664_705"
"C",115,711,91,757,84,"H",NA,"C_711_757"
"C",115,712,72,570,62,"H",NA,"C_570_712"
"C",115,713,86,566,49,"H",NA,"C_566_713"
"C",115,724,105,548,75,"A",NA,"C_548_724"
"C",115,725,97,512,73,"H",NA,"C_512_725"
"C",115,727,71,564,57,"A",NA,"C_564_727"
"C",115,730,65,607,64,"A",NA,"C_607_730"
"C",115,732,71,652,68,"H",NA,"C_652_732"
"C",115,733,66,680,57,"H",NA,"C_680_733"
"C",115,744,66,782,65,"H",NA,"C_744_782"
"C",115,752,85,605,62,"H",NA,"C_605_752"
"C",115,761,73,751,70,"H",NA,"C_751_761"
"C",115,768,87,803,54,"A",NA,"C_768_803"
"C",115,771,73,617,56,"H",NA,"C_617_771"
"C",115,777,77,686,67,"H",NA,"C_686_777"
"C",115,783,93,840,70,"H",NA,"C_783_840"
"C",115,789,68,775,45,"A",NA,"C_775_789"
"C",115,791,68,797,53,"A",NA,"C_791_797"
"C",115,792,77,682,72,"H",NA,"C_682_792"
"C",115,795,68,812,67,"H",NA,"C_795_812"
"C",115,800,92,590,64,"H",NA,"C_590_800"
"C",115,802,65,754,60,"A",NA,"C_754_802"
"C",115,807,65,647,59,"H",NA,"C_647_807"
"C",115,809,82,540,52,"A",NA,"C_540_809"
"C",115,811,81,643,74,"H",NA,"C_643_811"
"C",115,813,84,645,69,"H",NA,"C_645_813"
"C",115,820,79,716,78,"H",NA,"C_716_820"
"C",115,822,59,620,50,"A",NA,"C_620_822"
"C",115,826,70,855,68,"A",NA,"C_826_855"
"C",115,834,68,534,67,"H",NA,"C_534_834"
"C",115,838,85,544,72,"H",NA,"C_544_838"
"C",115,839,83,662,79,"A",NA,"C_662_839"
"C",115,842,92,565,86,"A",NA,"C_565_842"
"C",115,844,74,851,62,"H",NA,"C_844_851"
"C",115,848,62,553,52,"H",NA,"C_553_848"
"C",116,558,54,531,52,"A",NA,"C_531_558"
"C",116,576,75,657,64,"H",NA,"C_576_657"
"C",116,615,79,700,42,"H",NA,"C_615_700"
"C",116,704,77,653,66,"A",NA,"C_653_704"
"C",116,728,66,567,50,"H",NA,"C_567_728"
"C",116,736,77,612,55,"H",NA,"C_612_736"
"C",116,753,76,758,67,"A",NA,"C_753_758"
"C",116,755,109,781,83,"H",NA,"C_755_781"
"C",116,766,89,658,72,"H",NA,"C_658_766"
"C",116,854,77,561,74,"H",NA,"C_561_854"
"C",117,504,69,655,60,"H",NA,"C_504_655"
"C",117,508,72,734,63,"A",NA,"C_508_734"
"C",117,510,73,815,64,"A",NA,"C_510_815"
"C",117,511,81,725,66,"A",NA,"C_511_725"
"C",117,512,70,726,63,"A",NA,"C_512_726"
"C",117,515,107,518,83,"H",NA,"C_515_518"
"C",117,519,65,797,41,"A",NA,"C_519_797"
"C",117,520,67,690,60,"H",NA,"C_520_690"
"C",117,521,80,793,75,"H",NA,"C_521_793"
"C",117,526,57,822,49,"H",NA,"C_526_822"
"C",117,528,87,570,77,"H",NA,"C_528_570"
"C",117,529,69,719,60,"H",NA,"C_529_719"
"C",117,531,69,561,66,"H",NA,"C_531_561"
"C",117,533,75,517,61,"H",NA,"C_517_533"
"C",117,535,59,844,57,"A",NA,"C_535_844"
"C",117,539,84,840,67,"H",NA,"C_539_840"
"C",117,543,88,590,76,"H",NA,"C_543_590"
"C",117,546,76,780,62,"H",NA,"C_546_780"
"C",117,549,75,573,38,"H",NA,"C_549_573"
"C",117,552,60,574,57,"H",NA,"C_552_574"
"C",117,558,71,854,57,"A",NA,"C_558_854"
"C",117,559,83,829,76,"A",NA,"C_559_829"
"C",117,560,80,610,63,"H",NA,"C_560_610"
"C",117,564,92,647,70,"H",NA,"C_564_647"
"C",117,565,117,566,65,"H",NA,"C_565_566"
"C",117,568,75,600,58,"H",NA,"C_568_600"
"C",117,569,71,741,62,"H",NA,"C_569_741"
"C",117,571,62,665,57,"A",NA,"C_571_665"
"C",117,576,90,700,65,"A",NA,"C_576_700"
"C",117,580,84,792,75,"A",NA,"C_580_792"
"C",117,582,77,680,66,"H",NA,"C_582_680"
"C",117,585,73,553,68,"A",NA,"C_553_585"
"C",117,588,102,838,91,"A",NA,"C_588_838"
"C",117,593,75,523,62,"H",NA,"C_523_593"
"C",117,594,117,800,79,"A",NA,"C_594_800"
"C",117,597,95,756,70,"H",NA,"C_597_756"
"C",117,603,84,527,67,"H",NA,"C_527_603"
"C",117,607,107,652,84,"H",NA,"C_607_652"
"C",117,608,69,506,52,"A",NA,"C_506_608"
"C",117,611,78,828,72,"A",NA,"C_611_828"
"C",117,613,72,802,62,"H",NA,"C_613_802"
"C",117,620,86,699,76,"H",NA,"C_620_699"
"C",117,622,74,654,58,"H",NA,"C_622_654"
"C",117,624,80,562,67,"H",NA,"C_562_624"
"C",117,626,65,714,45,"A",NA,"C_626_714"
"C",117,632,71,685,62,"H",NA,"C_632_685"
"C",117,634,63,605,58,"H",NA,"C_605_634"
"C",117,635,72,509,68,"A",NA,"C_509_635"
"C",117,636,71,629,54,"H",NA,"C_629_636"
"C",117,641,74,831,64,"H",NA,"C_641_831"
"C",117,642,77,555,66,"A",NA,"C_555_642"
"C",117,643,62,633,56,"H",NA,"C_633_643"
"C",117,648,112,679,92,"A",NA,"C_648_679"
"C",117,650,89,516,82,"H",NA,"C_516_650"
"C",117,662,81,606,69,"H",NA,"C_606_662"
"C",117,663,82,779,79,"H",NA,"C_663_779"
"C",117,664,89,761,80,"A",NA,"C_664_761"
"C",117,666,93,651,75,"H",NA,"C_651_666"
"C",117,669,71,661,60,"H",NA,"C_661_669"
"C",117,671,56,849,47,"A",NA,"C_671_849"
"C",117,672,74,682,61,"H",NA,"C_672_682"
"C",117,674,82,675,78,"A",NA,"C_674_675"
"C",117,677,78,534,68,"H",NA,"C_534_677"
"C",117,678,79,575,50,"H",NA,"C_575_678"
"C",117,686,77,745,56,"A",NA,"C_686_745"
"C",117,687,81,791,76,"H",NA,"C_687_791"
"C",117,693,77,619,67,"A",NA,"C_619_693"
"C",117,695,86,708,72,"A",NA,"C_695_708"
"C",117,698,79,556,77,"A",NA,"C_556_698"
"C",117,702,98,711,90,"H",NA,"C_702_711"
"C",117,703,88,803,78,"A",NA,"C_703_803"
"C",117,705,77,751,74,"H",NA,"C_705_751"
"C",117,712,66,799,62,"H",NA,"C_712_799"
"C",117,713,79,842,70,"H",NA,"C_713_842"
"C",117,715,70,720,62,"H",NA,"C_715_720"
"C",117,716,82,795,80,"A",NA,"C_716_795"
"C",117,721,80,676,76,"H",NA,"C_676_721"
"C",117,722,64,637,61,"A",NA,"C_637_722"
"C",117,723,70,602,66,"A",NA,"C_602_723"
"C",117,724,104,696,81,"A",NA,"C_696_724"
"C",117,727,66,807,43,"A",NA,"C_727_807"
"C",117,728,77,612,66,"H",NA,"C_612_728"
"C",117,729,74,738,63,"H",NA,"C_729_738"
"C",117,730,67,732,57,"A",NA,"C_730_732"
"C",117,731,73,737,72,"H",NA,"C_731_737"
"C",117,733,101,681,100,"H",NA,"C_681_733"
"C",117,736,74,567,53,"H",NA,"C_567_736"
"C",117,740,91,645,82,"A",NA,"C_645_740"
"C",117,743,67,825,61,"H",NA,"C_743_825"
"C",117,746,62,786,58,"H",NA,"C_746_786"
"C",117,747,73,683,64,"A",NA,"C_683_747"
"C",117,749,70,530,66,"H",NA,"C_530_749"
"C",117,752,81,667,59,"H",NA,"C_667_752"
"C",117,754,75,742,66,"H",NA,"C_742_754"
"C",117,755,81,753,59,"H",NA,"C_753_755"
"C",117,762,84,579,77,"A",NA,"C_579_762"
"C",117,765,77,819,74,"H",NA,"C_765_819"
"C",117,768,55,835,50,"A",NA,"C_768_835"
"C",117,769,79,592,74,"A",NA,"C_592_769"
"C",117,772,88,801,60,"H",NA,"C_772_801"
"C",117,774,95,548,76,"A",NA,"C_548_774"
"C",117,775,46,596,44,"A",NA,"C_596_775"
"C",117,776,61,544,53,"A",NA,"C_544_776"
"C",117,781,96,758,95,"A",NA,"C_758_781"
"C",117,783,72,841,56,"H",NA,"C_783_841"
"C",117,784,78,540,75,"A",NA,"C_540_784"
"C",117,788,95,701,64,"H",NA,"C_701_788"
"C",117,790,90,827,76,"H",NA,"C_790_827"
"C",117,796,86,794,83,"A",NA,"C_794_796"
"C",117,798,68,537,60,"H",NA,"C_537_798"
"C",117,804,85,773,82,"H",NA,"C_773_804"
"C",117,805,104,617,70,"A",NA,"C_617_805"
"C",117,809,70,554,68,"A",NA,"C_554_809"
"C",117,811,55,513,54,"A",NA,"C_513_811"
"C",117,812,94,820,80,"A",NA,"C_812_820"
"C",117,813,84,545,74,"A",NA,"C_545_813"
"C",117,814,76,848,66,"H",NA,"C_814_848"
"C",117,816,84,583,74,"H",NA,"C_583_816"
"C",117,817,84,536,76,"A",NA,"C_536_817"
"C",117,821,55,502,41,"H",NA,"C_502_821"
"C",117,830,78,551,74,"H",NA,"C_551_830"
"C",117,832,74,586,65,"H",NA,"C_586_832"
"C",117,836,102,581,82,"A",NA,"C_581_836"
"C",117,839,69,595,68,"H",NA,"C_595_839"
"C",117,846,80,587,56,"H",NA,"C_587_846"
"C",117,850,71,550,66,"H",NA,"C_550_850"
"C",117,851,75,845,65,"A",NA,"C_845_851"
"C",117,852,69,557,64,"A",NA,"C_557_852"
"C",117,853,83,578,62,"A",NA,"C_578_853"
"C",118,538,102,757,96,"H",NA,"C_538_757"
"C",118,576,75,700,66,"H",NA,"C_576_700"
"C",118,577,120,810,84,"H",NA,"C_577_810"
"C",118,589,82,782,67,"A",NA,"C_589_782"
"C",118,615,71,657,54,"H",NA,"C_615_657"
"C",118,623,79,628,72,"H",NA,"C_623_628"
"C",118,627,92,653,82,"H",NA,"C_627_653"
"C",118,640,85,604,74,"H",NA,"C_604_640"
"C",118,659,73,541,57,"H",NA,"C_541_659"
"C",118,668,65,717,59,"A",NA,"C_668_717"
"C",118,670,112,625,64,"H",NA,"C_625_670"
"C",118,692,64,616,60,"H",NA,"C_616_692"
"C",118,704,67,658,55,"A",NA,"C_658_704"
"C",118,744,102,766,90,"H",NA,"C_744_766"
"C",118,771,57,660,53,"H",NA,"C_660_771"
"C",118,789,56,599,49,"A",NA,"C_599_789"
"C",118,843,81,764,71,"H",NA,"C_764_843"
"C",119,503,86,719,65,"H",NA,"C_503_719"
"C",119,506,92,685,83,"H",NA,"C_506_685"
"C",119,530,76,562,63,"H",NA,"C_530_562"
"C",119,537,73,520,71,"H",NA,"C_520_537"
"C",119,547,71,522,46,"H",NA,"C_522_547"
"C",119,559,77,737,68,"H",NA,"C_559_737"
"C",119,560,77,665,59,"H",NA,"C_560_665"
"C",119,610,78,571,65,"A",NA,"C_571_610"
"C",119,624,85,714,65,"A",NA,"C_624_714"
"C",119,626,68,575,56,"A",NA,"C_575_626"
"C",119,632,79,608,72,"H",NA,"C_608_632"
"C",119,635,68,602,58,"H",NA,"C_602_635"
"C",119,636,83,721,70,"H",NA,"C_636_721"
"C",119,639,87,661,62,"H",NA,"C_639_661"
"C",119,650,106,803,77,"H",NA,"C_650_803"
"C",119,678,74,587,62,"H",NA,"C_587_678"
"C",119,683,76,693,69,"H",NA,"C_683_693"
"C",119,703,57,633,53,"A",NA,"C_633_703"
"C",119,724,86,774,69,"H",NA,"C_724_774"
"C",119,734,92,773,81,"H",NA,"C_734_773"
