"season","daynum","wteam","lteam","pct_both_tourney","id"
"D",77,588,679,0.003,"D_588_679"
"D",77,636,676,0.459,"D_636_676"
"D",77,683,523,0.001,"D_523_683"
"D",77,734,632,0.004,"D_632_734"
"D",77,743,635,0.006,"D_635_743"
"D",77,747,610,0.001,"D_610_747"
"D",77,773,685,0.001,"D_685_773"
"D",77,774,572,0.008,"D_572_774"
"D",77,776,648,0.004,"D_648_776"
"D",77,778,603,0.072,"D_603_778"
"D",77,788,767,0.049,"D_767_788"
"D",77,804,608,0.001,"D_608_804"
"D",77,813,686,0.01,"D_686_813"
"D",77,815,568,0.003,"D_568_815"
"D",77,826,522,0.025,"D_522_826"
"D",77,832,833,0.003,"D_832_833"
"D",78,528,700,0.001,"D_528_700"
"D",78,559,717,0.2,"D_559_717"
"D",78,579,791,0.004,"D_579_791"
"D",78,595,551,0.065,"D_551_595"
"D",78,628,720,0.702,"D_628_720"
"D",78,641,831,0.001,"D_641_831"
"D",78,657,712,0.02,"D_657_712"
"D",78,687,682,0.008,"D_682_687"
"D",78,704,658,0.002,"D_658_704"
"D",78,721,722,0.145,"D_721_722"
"D",78,737,786,0.224,"D_737_786"
"D",78,739,838,0.003,"D_739_838"
"D",78,762,519,0.015,"D_519_762"
"D",78,766,589,0.066,"D_589_766"
"D",78,790,640,0.649,"D_640_790"
"D",78,792,672,0.001,"D_672_792"
"D",78,835,594,0.021,"D_594_835"
"D",78,845,654,0.001,"D_654_845"
"D",78,848,645,0.001,"D_645_848"
"D",79,509,847,0.002,"D_509_847"
"D",79,515,675,0.013,"D_515_675"
"D",79,518,674,0.279,"D_518_674"
"D",79,520,836,0.016,"D_520_836"
"D",79,533,517,0.001,"D_517_533"
"D",79,537,690,0.005,"D_537_690"
"D",79,544,679,0.001,"D_544_679"
"D",79,555,644,0.001,"D_555_644"
"D",79,567,612,0.002,"D_567_612"
"D",79,577,839,0.195,"D_577_839"
"D",79,587,714,0.058,"D_587_714"
"D",79,592,769,0.066,"D_592_769"
"D",79,602,743,0.025,"D_602_743"
"D",79,604,827,0.164,"D_604_827"
"D",79,607,732,0.002,"D_607_732"
"D",79,624,575,0.027,"D_575_624"
"D",79,625,715,0.438,"D_625_715"
"D",79,627,653,0.008,"D_627_653"
"D",79,629,556,0.021,"D_556_629"
"D",79,642,616,0.004,"D_616_642"
"D",79,650,513,0.007,"D_513_650"
"D",79,651,660,0.1,"D_651_660"
"D",79,655,504,0.011,"D_504_655"
"D",79,662,708,0.793,"D_662_708"
"D",79,663,578,0.012,"D_578_663"
"D",79,668,746,0.247,"D_668_746"
"D",79,671,673,0.388,"D_671_673"
"D",79,678,530,0.094,"D_530_678"
"D",79,698,637,0.082,"D_637_698"
"D",79,701,756,0.004,"D_701_756"
"D",79,713,680,0.002,"D_680_713"
"D",79,719,581,0.056,"D_581_719"
"D",79,723,583,0.032,"D_583_723"
"D",79,738,623,0.494,"D_623_738"
"D",79,741,596,0.025,"D_596_741"
"D",79,744,665,0.001,"D_665_744"
"D",79,749,846,0.027,"D_749_846"
"D",79,753,781,0.007,"D_753_781"
"D",79,764,843,0.337,"D_764_843"
"D",79,772,771,0.019,"D_771_772"
"D",79,776,588,0.014,"D_588_776"
"D",79,780,617,0.052,"D_617_780"
"D",79,793,521,0.01,"D_521_793"
"D",79,796,794,0.015,"D_794_796"
"D",79,814,740,0.009,"D_740_814"
"D",79,816,825,0.003,"D_816_825"
"D",79,829,527,0.037,"D_527_829"
"D",79,849,729,0.136,"D_729_849"
"D",79,853,775,0.023,"D_775_853"
"D",80,502,802,0.062,"D_502_802"
"D",80,510,547,0.011,"D_510_547"
"D",80,511,512,0.446,"D_511_512"
"D",80,516,703,0.022,"D_516_703"
"D",80,519,792,0.002,"D_519_792"
"D",80,526,807,0.004,"D_526_807"
"D",80,529,503,0.012,"D_503_529"
"D",80,535,552,0.029,"D_535_552"
"D",80,536,754,0.002,"D_536_754"
"D",80,546,549,0.438,"D_546_549"
"D",80,557,767,0.007,"D_557_767"
"D",80,573,805,0.276,"D_573_805"
"D",80,582,566,0.002,"D_566_582"
"D",80,589,541,0.011,"D_541_589"
"D",80,597,824,0.022,"D_597_824"
"D",80,599,569,0.289,"D_569_599"
"D",80,611,799,0.003,"D_611_799"
"D",80,620,564,0.001,"D_564_620"
"D",80,661,534,0.009,"D_534_661"
"D",80,666,801,0.008,"D_666_801"
"D",80,667,800,0.001,"D_667_800"
"D",80,672,791,0.003,"D_672_791"
"D",80,687,762,0.017,"D_687_762"
"D",80,695,830,0.029,"D_695_830"
"D",80,702,647,0.061,"D_647_702"
"D",80,711,727,0.003,"D_711_727"
"D",80,724,718,0.015,"D_718_724"
"D",80,725,841,0.135,"D_725_841"
"D",80,728,641,0.008,"D_641_728"
"D",80,752,634,0.002,"D_634_752"
"D",80,766,782,0.024,"D_766_782"
"D",80,768,594,0.012,"D_594_768"
"D",80,783,818,0.189,"D_783_818"
"D",80,784,590,0.001,"D_590_784"
"D",80,789,779,0.438,"D_779_789"
"D",80,795,761,0.002,"D_761_795"
"D",80,797,579,0.001,"D_579_797"
"D",80,809,633,0.002,"D_633_809"
"D",80,810,539,0.141,"D_539_810"
"D",80,811,803,0.016,"D_803_811"
"D",80,812,765,0.003,"D_765_812"
"D",80,817,742,0.05,"D_742_817"
"D",80,819,716,0.002,"D_716_819"
"D",80,820,705,0.004,"D_705_820"
"D",80,822,538,0.002,"D_538_822"
"D",80,828,570,0.007,"D_570_828"
"D",80,834,774,0.003,"D_774_834"
"D",80,840,726,0.094,"D_726_840"
"D",80,842,621,0.003,"D_621_842"
"D",80,845,622,0.002,"D_622_845"
"D",80,852,788,0.137,"D_788_852"
"D",81,553,645,0.001,"D_553_645"
"D",81,561,558,0.001,"D_558_561"
"D",81,576,528,0.007,"D_528_576"
"D",81,615,712,0.012,"D_615_712"
"D",81,627,658,0.002,"D_627_658"
"D",81,652,755,0.01,"D_652_755"
"D",81,681,565,0.009,"D_565_681"
"D",81,730,758,0.047,"D_730_758"
"D",82,504,769,0.017,"D_504_769"
"D",82,506,773,0.001,"D_506_773"
"D",82,508,505,0.001,"D_505_508"
"D",82,510,586,0.009,"D_510_586"
"D",82,515,604,0.446,"D_515_604"
"D",82,516,513,0.013,"D_513_516"
"D",82,518,592,0.361,"D_518_592"
"D",82,519,672,0.003,"D_519_672"
"D",82,520,798,0.109,"D_520_798"
"D",82,523,610,0.002,"D_523_610"
"D",82,526,564,0.004,"D_526_564"
"D",82,530,846,0.007,"D_530_846"
"D",82,535,574,0.039,"D_535_574"
"D",82,536,613,0.007,"D_536_613"
"D",82,537,836,0.023,"D_537_836"
"D",82,539,818,0.064,"D_539_818"
"D",82,541,659,0.009,"D_541_659"
"D",82,546,772,0.08,"D_546_772"
"D",82,547,550,0.001,"D_547_550"
"D",82,548,774,0.001,"D_548_774"
"D",82,549,721,0.363,"D_549_721"
"D",82,554,850,0.024,"D_554_850"
"D",82,556,676,0.053,"D_556_676"
"D",82,559,731,0.2,"D_559_731"
"D",82,560,571,0.002,"D_560_571"
"D",82,568,833,0.015,"D_568_833"
"D",82,570,611,0.01,"D_570_611"
"D",82,577,595,0.678,"D_577_595"
"D",82,581,690,0.003,"D_581_690"
"D",82,593,707,0.001,"D_593_707"
"D",82,598,815,0.002,"D_598_815"
"D",82,605,800,0.001,"D_605_800"
"D",82,606,839,0.082,"D_606_839"
"D",82,607,732,0.007,"D_607_732"
"D",82,620,807,0.005,"D_620_807"
"D",82,624,587,0.045,"D_587_624"
"D",82,625,738,0.916,"D_625_738"
"D",82,629,794,0.03,"D_629_794"
"D",82,632,608,0.002,"D_608_632"
"D",82,640,674,0.468,"D_640_674"
"D",82,641,569,0.022,"D_569_641"
"D",82,642,517,0.002,"D_517_642"
"D",82,647,711,0.008,"D_647_711"
"D",82,648,544,0.002,"D_544_648"
"D",82,652,758,0.01,"D_652_758"
"D",82,657,700,0.001,"D_657_700"
"D",82,660,780,0.02,"D_660_780"
"D",82,661,639,0.061,"D_639_661"
"D",82,663,636,0.117,"D_636_663"
"D",82,668,843,0.209,"D_668_843"
"D",82,669,503,0.074,"D_503_669"
"D",82,670,720,0.18,"D_670_720"
"D",82,671,623,0.547,"D_623_671"
"D",82,673,628,0.494,"D_628_673"
"D",82,675,655,0.006,"D_655_675"
"D",82,678,575,0.074,"D_575_678"
"D",82,682,580,0.001,"D_580_682"
"D",82,683,665,0.001,"D_665_683"
"D",82,685,734,0.001,"D_685_734"
"D",82,687,579,0.013,"D_579_687"
"D",82,698,521,0.006,"D_521_698"
"D",82,701,511,0.085,"D_511_701"
"D",82,702,727,0.007,"D_702_727"
"D",82,708,695,0.38,"D_695_708"
"D",82,713,681,0.012,"D_681_713"
"D",82,714,749,0.055,"D_714_749"
"D",82,716,765,0.001,"D_716_765"
"D",82,718,677,0.008,"D_677_718"
"D",82,719,534,0.031,"D_534_719"
"D",82,723,509,0.027,"D_509_723"
"D",82,728,555,0.017,"D_555_728"
"D",82,730,755,0.038,"D_730_755"
"D",82,733,621,0.004,"D_621_733"
"D",82,739,745,0.002,"D_739_745"
"D",82,740,545,0.003,"D_545_740"
"D",82,742,502,0.025,"D_502_742"
"D",82,752,543,0.007,"D_543_752"
"D",82,753,781,0.006,"D_753_781"
"D",82,756,824,0.007,"D_756_824"
"D",82,757,822,0.002,"D_757_822"
"D",82,762,797,0.003,"D_762_797"
"D",82,768,650,0.007,"D_650_768"
"D",82,775,831,0.003,"D_775_831"
"D",82,777,686,0.002,"D_686_777"
"D",82,778,746,0.365,"D_746_778"
"D",82,779,596,0.02,"D_596_779"
"D",82,782,744,0.004,"D_744_782"
"D",82,783,810,0.695,"D_783_810"
"D",82,786,603,0.038,"D_603_786"
"D",82,788,557,0.095,"D_557_788"
"D",82,789,741,0.341,"D_741_789"
"D",82,793,637,0.116,"D_637_793"
"D",82,795,705,0.006,"D_705_795"
"D",82,799,828,0.001,"D_799_828"
"D",82,801,703,0.01,"D_703_801"
"D",82,804,514,0.001,"D_514_804"
"D",82,805,771,0.061,"D_771_805"
"D",82,809,784,0.004,"D_784_809"
"D",82,811,835,0.043,"D_811_835"
"D",82,812,819,0.005,"D_812_819"
"D",82,813,679,0.003,"D_679_813"
"D",82,814,585,0.005,"D_585_814"
"D",82,816,602,0.011,"D_602_816"
"D",82,817,802,0.128,"D_802_817"
"D",82,820,761,0.001,"D_761_820"
"D",82,821,754,0.001,"D_754_821"
"D",82,825,635,0.002,"D_635_825"
"D",82,829,717,0.236,"D_717_829"
"D",82,834,826,0.008,"D_826_834"
"D",82,838,588,0.007,"D_588_838"
"D",82,840,725,0.548,"D_725_840"
"D",82,841,726,0.015,"D_726_841"
"D",82,842,582,0.015,"D_582_842"
"D",82,844,622,0.007,"D_622_844"
"D",82,847,583,0.002,"D_583_847"
"D",82,848,614,0.002,"D_614_848"
"D",82,849,715,0.317,"D_715_849"
"D",82,851,552,0.002,"D_552_851"
"D",82,852,767,0.016,"D_767_852"
"D",82,855,724,0.004,"D_724_855"
"D",83,565,680,0.004,"D_565_680"
"D",83,576,712,0.01,"D_576_712"
"D",83,589,658,0.001,"D_589_658"
"D",83,615,528,0.021,"D_528_615"
"D",83,617,666,0.043,"D_617_666"
"D",83,626,562,0.083,"D_562_626"
"D",83,651,573,0.485,"D_573_651"
"D",83,692,616,0.005,"D_616_692"
"D",83,722,796,0.057,"D_722_796"
"D",83,733,566,0.002,"D_566_733"
"D",83,737,527,0.033,"D_527_737"
"D",83,830,551,0.023,"D_551_830"
"D",83,853,599,0.155,"D_599_853"
"D",84,505,773,0.001,"D_505_773"
"D",84,508,506,0.003,"D_506_508"
"D",84,510,833,0.017,"D_510_833"
"D",84,535,594,0.024,"D_535_594"
"D",84,541,653,0.005,"D_541_653"
"D",84,545,645,0.001,"D_545_645"
"D",84,554,547,0.023,"D_547_554"
"D",84,560,665,0.001,"D_560_665"
"D",84,568,550,0.002,"D_550_568"
"D",84,583,602,0.016,"D_583_602"
"D",84,593,610,0.001,"D_593_610"
"D",84,600,598,0.001,"D_598_600"
"D",84,631,522,0.001,"D_522_631"
"D",84,636,793,0.488,"D_636_793"
"D",84,642,561,0.003,"D_561_642"
"D",84,685,804,0.001,"D_685_804"
"D",84,686,745,0.002,"D_686_745"
"D",84,704,659,0.009,"D_659_704"
"D",84,705,664,0.001,"D_664_705"
"D",84,707,523,0.001,"D_523_707"
"D",84,723,743,0.039,"D_723_743"
"D",84,728,779,0.056,"D_728_779"
"D",84,746,786,0.259,"D_746_786"
"D",84,747,619,0.002,"D_619_747"
"D",84,749,575,0.023,"D_575_749"
"D",84,766,744,0.023,"D_744_766"
"D",84,768,703,0.014,"D_703_768"
"D",84,776,544,0.006,"D_544_776"
"D",84,777,739,0.002,"D_739_777"
"D",84,813,588,0.008,"D_588_813"
"D",84,821,613,0.005,"D_613_821"
"D",84,832,850,0.002,"D_832_850"
"D",84,844,654,0.003,"D_654_844"
"D",84,846,678,0.072,"D_678_846"
"D",84,855,677,0.003,"D_677_855"
"D",85,513,803,0.004,"D_513_803"
"D",85,529,661,0.023,"D_529_661"
"D",85,574,851,0.004,"D_574_851"
"D",85,576,799,0.003,"D_576_799"
"D",85,605,667,0.002,"D_605_667"
"D",85,615,570,0.047,"D_570_615"
"D",85,662,606,0.25,"D_606_662"
"D",85,692,517,0.001,"D_517_692"
"D",85,700,828,0.001,"D_700_828"
"D",85,702,701,0.046,"D_701_702"
"D",85,717,764,0.382,"D_717_764"
"D",85,720,738,0.68,"D_720_738"
"D",85,724,572,0.004,"D_572_724"
"D",85,775,534,0.009,"D_534_775"
"D",85,789,578,0.028,"D_578_789"
"D",85,829,731,0.253,"D_731_829"
"D",85,843,603,0.049,"D_603_843"
"D",86,503,719,0.018,"D_503_719"
"D",86,504,515,0.095,"D_504_515"
"D",86,530,624,0.037,"D_530_624"
"D",86,533,555,0.003,"D_533_555"
"D",86,559,668,0.569,"D_559_668"
"D",86,562,587,0.091,"D_562_587"
"D",86,565,566,0.001,"D_565_566"
"D",86,577,551,0.097,"D_551_577"
"D",86,581,537,0.01,"D_537_581"
"D",86,586,522,0.004,"D_522_586"
"D",86,592,655,0.055,"D_592_655"
"D",86,595,839,0.256,"D_595_839"
"D",86,602,825,0.009,"D_602_825"
"D",86,635,847,0.001,"D_635_847"
"D",86,637,556,0.017,"D_556_637"
"D",86,639,669,0.189,"D_639_669"
"D",86,640,518,0.912,"D_518_640"
"D",86,642,644,0.004,"D_642_644"
"D",86,663,779,0.063,"D_663_779"
"D",86,673,670,0.248,"D_670_673"
"D",86,674,675,0.031,"D_674_675"
"D",86,695,850,0.015,"D_695_850"
"D",86,698,721,0.149,"D_698_721"
"D",86,715,729,0.063,"D_715_729"
"D",86,722,521,0.009,"D_521_722"
"D",86,723,816,0.011,"D_723_816"
"D",86,743,509,0.004,"D_509_743"
"D",86,749,626,0.026,"D_626_749"
"D",86,757,538,0.001,"D_538_757"
"D",86,778,737,0.271,"D_737_778"
"D",86,780,771,0.025,"D_771_780"
"D",86,790,604,0.569,"D_604_790"
"D",86,809,590,0.008,"D_590_809"
"D",86,810,818,0.175,"D_810_818"
"D",86,814,614,0.001,"D_614_814"
"D",86,827,769,0.017,"D_769_827"
"D",86,844,552,0.012,"D_552_844"
"D",86,848,585,0.001,"D_585_848"
"D",86,849,623,0.273,"D_623_849"
"D",86,853,596,0.018,"D_596_853"
"D",87,511,725,0.722,"D_511_725"
"D",87,520,534,0.009,"D_520_534"
"D",87,536,756,0.008,"D_536_756"
"D",87,541,744,0.004,"D_541_744"
"D",87,546,660,0.073,"D_546_660"
"D",87,549,651,0.815,"D_549_651"
"D",87,564,647,0.003,"D_564_647"
"D",87,565,842,0.024,"D_565_842"
"D",87,589,627,0.027,"D_589_627"
"D",87,599,775,0.066,"D_599_775"
"D",87,631,718,0.001,"D_631_718"
"D",87,643,765,0.001,"D_643_765"
"D",87,648,739,0.002,"D_648_739"
"D",87,652,753,0.01,"D_652_753"
"D",87,671,628,0.965,"D_628_671"
"D",87,672,682,0.002,"D_672_682"
"D",87,678,714,0.213,"D_678_714"
"D",87,681,582,0.008,"D_582_681"
"D",87,686,679,0.001,"D_679_686"
"D",87,687,791,0.004,"D_687_791"
"D",87,702,711,0.019,"D_702_711"
"D",87,703,650,0.008,"D_650_703"
"D",87,704,658,0.001,"D_658_704"
"D",87,705,716,0.002,"D_705_716"
"D",87,708,830,0.161,"D_708_830"
"D",87,713,621,0.002,"D_621_713"
"D",87,726,512,0.033,"D_512_726"
"D",87,727,807,0.001,"D_727_807"
"D",87,728,576,0.024,"D_576_728"
"D",87,730,781,0.011,"D_730_781"
"D",87,733,680,0.003,"D_680_733"
"D",87,741,641,0.041,"D_641_741"
"D",87,752,540,0.003,"D_540_752"
"D",87,766,653,0.014,"D_653_766"
"D",87,767,817,0.032,"D_767_817"
"D",87,772,617,0.026,"D_617_772"
"D",87,774,677,0.003,"D_677_774"
"D",87,776,838,0.005,"D_776_838"
"D",87,777,588,0.002,"D_588_777"
"D",87,783,841,0.158,"D_783_841"
"D",87,786,527,0.014,"D_527_786"
"D",87,788,502,0.104,"D_502_788"
"D",87,795,751,0.002,"D_751_795"
"D",87,797,519,0.001,"D_519_797"
"D",87,798,690,0.014,"D_690_798"
"D",87,801,805,0.028,"D_801_805"
"D",87,811,768,0.024,"D_768_811"
"D",87,812,761,0.003,"D_761_812"
"D",87,822,526,0.009,"D_526_822"
"D",87,826,548,0.002,"D_548_826"
"D",87,831,569,0.004,"D_569_831"
"D",87,834,855,0.002,"D_834_855"
"D",87,835,516,0.015,"D_516_835"
"D",87,840,539,0.271,"D_539_840"
"D",87,845,851,0.001,"D_845_851"
"D",88,607,755,0.078,"D_607_755"
"D",88,611,712,0.003,"D_611_712"
"D",88,657,570,0.021,"D_570_657"
"D",88,758,732,0.001,"D_732_758"
"D",88,799,700,0.001,"D_700_799"
"D",88,828,528,0.001,"D_528_828"
"D",89,503,690,0.003,"D_503_690"
"D",89,508,773,0.002,"D_508_773"
"D",89,512,725,0.209,"D_512_725"
"D",89,513,703,0.006,"D_513_703"
"D",89,515,737,0.147,"D_515_737"
"D",89,516,594,0.009,"D_516_594"
"D",89,518,504,0.161,"D_504_518"
"D",89,520,639,0.086,"D_520_639"
"D",89,526,699,0.001,"D_526_699"
"D",89,530,587,0.034,"D_530_587"
"D",89,533,602,0.008,"D_533_602"
"D",89,535,845,0.006,"D_535_845"
"D",89,537,534,0.005,"D_534_537"
"D",89,539,841,0.047,"D_539_841"
"D",89,541,658,0.001,"D_541_658"
"D",89,543,809,0.007,"D_543_809"
"D",89,544,648,0.002,"D_544_648"
"D",89,549,780,0.134,"D_549_780"
"D",89,550,598,0.001,"D_550_598"
"D",89,554,815,0.005,"D_554_815"
"D",89,555,642,0.009,"D_555_642"
"D",89,557,852,0.018,"D_557_852"
"D",89,559,764,0.516,"D_559_764"
"D",89,560,610,0.001,"D_560_610"
"D",89,562,624,0.171,"D_562_624"
"D",89,564,727,0.003,"D_564_727"
"D",89,567,572,0.003,"D_567_572"
"D",89,568,547,0.008,"D_547_568"
"D",89,569,578,0.014,"D_569_578"
"D",89,574,552,0.019,"D_552_574"
"D",89,582,680,0.002,"D_582_680"
"D",89,586,510,0.004,"D_510_586"
"D",89,592,790,0.384,"D_592_790"
"D",89,593,619,0.001,"D_593_619"
"D",89,595,695,0.144,"D_595_695"
"D",89,597,536,0.033,"D_536_597"
"D",89,599,741,0.332,"D_599_741"
"D",89,603,731,0.049,"D_603_731"
"D",89,606,830,0.083,"D_606_830"
"D",89,607,758,0.041,"D_607_758"
"D",89,613,754,0.002,"D_613_754"
"D",89,614,645,0.001,"D_614_645"
"D",89,620,822,0.003,"D_620_822"
"D",89,622,654,0.001,"D_622_654"
"D",89,626,678,0.089,"D_626_678"
"D",89,629,796,0.033,"D_629_796"
"D",89,635,509,0.003,"D_509_635"
"D",89,637,721,0.063,"D_637_721"
"D",89,640,675,0.058,"D_640_675"
"D",89,641,779,0.02,"D_641_779"
"D",89,647,807,0.004,"D_647_807"
"D",89,650,811,0.02,"D_650_811"
"D",89,653,589,0.008,"D_589_653"
"D",89,655,827,0.018,"D_655_827"
"D",89,666,771,0.019,"D_666_771"
"D",89,669,661,0.089,"D_661_669"
"D",89,672,580,0.001,"D_580_672"
"D",89,674,604,0.492,"D_604_674"
"D",89,685,632,0.001,"D_632_685"
"D",89,687,519,0.011,"D_519_687"
"D",89,692,644,0.001,"D_644_692"
"D",89,698,556,0.049,"D_556_698"
"D",89,702,757,0.028,"D_702_757"
"D",89,704,744,0.003,"D_704_744"
"D",89,707,683,0.001,"D_683_707"
"D",89,708,839,0.236,"D_708_839"
"D",89,715,803,0.016,"D_715_803"
"D",89,716,812,0.003,"D_716_812"
"D",89,718,855,0.004,"D_718_855"
"D",89,719,529,0.047,"D_529_719"
"D",89,720,673,0.551,"D_673_720"
"D",89,723,847,0.004,"D_723_847"
"D",89,724,774,0.004,"D_724_774"
"D",89,726,511,0.114,"D_511_726"
"D",89,729,623,0.148,"D_623_729"
"D",89,730,753,0.029,"D_730_753"
"D",89,733,681,0.013,"D_681_733"
"D",89,738,670,0.402,"D_670_738"
"D",89,739,745,0.004,"D_739_745"
"D",89,740,585,0.001,"D_585_740"
"D",89,743,825,0.003,"D_743_825"
"D",89,746,717,0.266,"D_717_746"
"D",89,749,846,0.018,"D_749_846"
"D",89,752,605,0.005,"D_605_752"
"D",89,755,732,0.002,"D_732_755"
"D",89,762,579,0.004,"D_579_762"
"D",89,767,502,0.017,"D_502_767"
"D",89,776,777,0.007,"D_776_777"
"D",89,781,652,0.003,"D_652_781"
"D",89,782,659,0.011,"D_659_782"
"D",89,783,840,0.822,"D_783_840"
"D",89,789,663,0.209,"D_663_789"
"D",89,791,797,0.001,"D_791_797"
"D",89,793,722,0.358,"D_722_793"
"D",89,794,521,0.001,"D_521_794"
"D",89,798,836,0.131,"D_798_836"
"D",89,801,617,0.018,"D_617_801"
"D",89,802,742,0.096,"D_742_802"
"D",89,804,505,0.001,"D_505_804"
"D",89,810,651,0.699,"D_651_810"
"D",89,813,679,0.001,"D_679_813"
"D",89,814,553,0.001,"D_553_814"
"D",89,816,583,0.008,"D_583_816"
"D",89,817,788,0.141,"D_788_817"
"D",89,820,795,0.003,"D_795_820"
"D",89,821,756,0.012,"D_756_821"
"D",89,824,701,0.014,"D_701_824"
"D",89,826,631,0.003,"D_631_826"
"D",89,829,843,0.186,"D_829_843"
"D",89,832,833,0.001,"D_832_833"
"D",89,834,548,0.003,"D_548_834"
"D",89,842,713,0.02,"D_713_842"
"D",89,844,851,0.002,"D_844_851"
"D",89,848,545,0.001,"D_545_848"
"D",89,849,628,0.862,"D_628_849"
"D",89,850,600,0.001,"D_600_850"
"D",89,853,831,0.02,"D_831_853"
"D",90,570,700,0.002,"D_570_700"
"D",90,575,714,0.018,"D_575_714"
"D",90,576,615,0.029,"D_576_615"
"D",90,577,778,0.822,"D_577_778"
"D",90,596,775,0.007,"D_596_775"
"D",90,611,528,0.003,"D_528_611"
"D",90,660,573,0.051,"D_573_660"
"D",90,662,551,0.097,"D_551_662"
"D",90,668,527,0.031,"D_527_668"
"D",90,671,625,0.965,"D_625_671"
"D",90,676,636,0.38,"D_636_676"
"D",90,712,828,0.001,"D_712_828"
"D",90,766,627,0.071,"D_627_766"
"D",90,786,769,0.023,"D_769_786"
"D",90,799,657,0.004,"D_657_799"
"D",90,805,546,0.356,"D_546_805"
"D",91,510,815,0.002,"D_510_815"
"D",91,523,619,0.001,"D_523_619"
"D",91,535,844,0.022,"D_535_844"
"D",91,543,590,0.002,"D_543_590"
"D",91,545,814,0.002,"D_545_814"
"D",91,547,598,0.001,"D_547_598"
"D",91,554,850,0.01,"D_554_850"
"D",91,559,603,0.127,"D_559_603"
"D",91,560,707,0.003,"D_560_707"
"D",91,568,832,0.002,"D_568_832"
"D",91,605,634,0.001,"D_605_634"
"D",91,632,514,0.003,"D_514_632"
"D",91,633,667,0.001,"D_633_667"
"D",91,666,516,0.018,"D_516_666"
"D",91,681,566,0.002,"D_566_681"
"D",91,683,610,0.001,"D_610_683"
"D",91,686,588,0.005,"D_588_686"
"D",91,704,653,0.005,"D_653_704"
"D",91,731,578,0.014,"D_578_731"
"D",91,746,642,0.079,"D_642_746"
"D",91,768,803,0.002,"D_768_803"
"D",91,793,721,0.268,"D_721_793"
"D",91,802,788,0.516,"D_788_802"
"D",91,804,506,0.001,"D_506_804"
"D",91,811,513,0.015,"D_513_811"
"D",91,821,597,0.069,"D_597_821"
"D",91,833,600,0.001,"D_600_833"
"D",92,522,519,0.008,"D_519_522"
"D",92,589,658,0.003,"D_589_658"
"D",92,596,663,0.006,"D_596_663"
"D",92,640,604,0.794,"D_604_640"
"D",92,673,625,0.721,"D_625_673"
"D",92,737,829,0.191,"D_737_829"
"D",93,503,520,0.018,"D_503_520"
"D",93,515,655,0.05,"D_515_655"
"D",93,518,675,0.072,"D_518_675"
"D",93,527,717,0.023,"D_527_717"
"D",93,530,562,0.219,"D_530_562"
"D",93,556,629,0.032,"D_556_629"
"D",93,570,576,0.017,"D_570_576"
"D",93,577,708,0.973,"D_577_708"
"D",93,587,749,0.047,"D_587_749"
"D",93,592,504,0.142,"D_504_592"
"D",93,611,700,0.001,"D_611_700"
"D",93,615,799,0.012,"D_615_799"
"D",93,626,624,0.04,"D_624_626"
"D",93,628,729,0.309,"D_628_729"
"D",93,635,723,0.013,"D_635_723"
"D",93,639,719,0.11,"D_639_719"
"D",93,642,533,0.004,"D_533_642"
"D",93,653,659,0.009,"D_653_659"
"D",93,657,828,0.003,"D_657_828"
"D",93,662,595,0.918,"D_595_662"
"D",93,668,764,0.392,"D_668_764"
"D",93,671,720,0.803,"D_671_720"
"D",93,676,637,0.159,"D_637_676"
"D",93,678,575,0.065,"D_575_678"
"D",93,692,555,0.015,"D_555_692"
"D",93,698,636,0.399,"D_636_698"
"D",93,714,846,0.013,"D_714_846"
"D",93,715,738,0.164,"D_715_738"
"D",93,722,772,0.07,"D_722_772"
"D",93,741,779,0.066,"D_741_779"
"D",93,743,602,0.013,"D_602_743"
"D",93,769,674,0.087,"D_674_769"
"D",93,778,786,0.16,"D_778_786"
"D",93,790,827,0.106,"D_790_827"
"D",93,794,796,0.01,"D_794_796"
"D",93,798,537,0.05,"D_537_798"
"D",93,825,816,0.003,"D_816_825"
"D",93,830,831,0.003,"D_830_831"
"D",93,836,581,0.013,"D_581_836"
"D",93,842,582,0.011,"D_582_842"
"D",93,843,661,0.039,"D_661_843"
"D",94,511,783,0.823,"D_511_783"
"D",94,512,539,0.086,"D_512_539"
"D",94,522,791,0.006,"D_522_791"
"D",94,526,647,0.006,"D_526_647"
"D",94,535,622,0.011,"D_535_622"
"D",94,544,777,0.001,"D_544_777"
"D",94,549,853,0.428,"D_549_853"
"D",94,557,502,0.014,"D_502_557"
"D",94,565,621,0.005,"D_565_621"
"D",94,573,771,0.037,"D_573_771"
"D",94,574,845,0.008,"D_574_845"
"D",94,594,703,0.011,"D_594_703"
"D",94,597,754,0.011,"D_597_754"
"D",94,599,578,0.025,"D_578_599"
"D",94,605,633,0.001,"D_605_633"
"D",94,606,551,0.053,"D_551_606"
"D",94,607,758,0.02,"D_607_758"
"D",94,623,670,0.119,"D_623_670"
"D",94,627,744,0.008,"D_627_744"
"D",94,643,761,0.001,"D_643_761"
"D",94,648,679,0.001,"D_648_679"
"D",94,650,516,0.008,"D_516_650"
"D",94,660,801,0.013,"D_660_801"
"D",94,663,569,0.018,"D_569_663"
"D",94,669,529,0.087,"D_529_669"
"D",94,672,797,0.001,"D_672_797"
"D",94,682,579,0.001,"D_579_682"
"D",94,686,739,0.006,"D_686_739"
"D",94,687,792,0.005,"D_687_792"
