id,team,year,seed,win,loss,final round,coach
192,Pittsburgh,2006,5,1,1,Round of 32 (2nd rd),Jamie Dixon
192,Pittsburgh,2007,3,2,1,Sweet Sixteen (3rd rd),Jamie Dixon
192,Pittsburgh,2008,4,1,1,Round of 32 (2nd rd),Jamie Dixon
192,Pittsburgh,2009,1,3,1,Elite Eight (4th rd),Jamie Dixon
192,Pittsburgh,2010,3,1,1,Round of 32 (2nd rd),Jamie Dixon
193,Portland,1959,NA,0,1,Round of 32 (1st rd),Al Negratti
193,Portland,1996,14,0,1,Round of 64 (1st rd),Rob Chavez
194,Prairie View,1998,16,0,1,Round of 64 (1st rd),Elwood Plummer
195,Princeton,1952,NA,0,2,Sweet Sixteen (1st rd),Franklin Cappon
195,Princeton,1955,NA,0,2,Sweet Sixteen (2nd rd),Franklin Cappon
195,Princeton,1960,NA,0,1,Round of 32 (1st rd),Franklin Cappon
195,Princeton,1961,NA,1,2,Sweet Sixteen (2nd rd),Jake McCandless
195,Princeton,1963,NA,0,1,Round of 32 (1st rd),Butch van Breda Kolff
195,Princeton,1964,NA,1,2,Sweet Sixteen (2nd rd),Butch van Breda Kolff
195,Princeton,1965,NA,4,1,National Semifinals (4th rd),Butch van Breda Kolff
195,Princeton,1967,NA,2,1,Sweet Sixteen (2nd rd),Butch van Breda Kolff
195,Princeton,1969,NA,0,1,Round of 32 (1st rd),Pete Carril
195,Princeton,1976,NA,0,1,Round of 32 (1st rd),Pete Carril
195,Princeton,1977,NA,0,1,Round of 32 (1st rd),Pete Carril
195,Princeton,1981,11,0,1,Round of 64 (1st rd),Pete Carril
195,Princeton,1983,12,2,1,Preliminary Round (7th rd),Pete Carril
195,Princeton,1984,12,1,1,Preliminary Round (7th rd),Pete Carril
195,Princeton,1989,16,0,1,Round of 64 (1st rd),Pete Carril
195,Princeton,1990,13,0,1,Round of 64 (1st rd),Pete Carril
195,Princeton,1991,8,0,1,Round of 64 (1st rd),Pete Carril
195,Princeton,1992,11,0,1,Round of 64 (1st rd),Pete Carril
195,Princeton,1996,13,1,1,Round of 32 (2nd rd),Pete Carril
195,Princeton,1997,12,0,1,Round of 64 (1st rd),Bill Carmody
195,Princeton,1998,5,1,1,Round of 32 (2nd rd),Bill Carmody
195,Princeton,2001,15,0,1,Round of 64 (1st rd),John III Thompson
195,Princeton,2004,14,0,1,Round of 64 (1st rd),John III Thompson
196,Providence,1964,NA,0,1,Round of 32 (1st rd),Joe Mullaney
196,Providence,1965,NA,2,1,Elite Eight (3rd rd),Joe Mullaney
196,Providence,1966,NA,0,1,Round of 32 (1st rd),Joe Mullaney
196,Providence,1972,NA,0,1,Round of 32 (1st rd),Dave Gavitt
196,Providence,1973,NA,3,2,National Semifinals (4th rd),Dave Gavitt
196,Providence,1974,NA,2,1,Sweet Sixteen (2nd rd),Dave Gavitt
196,Providence,1977,NA,0,1,Round of 32 (1st rd),Dave Gavitt
196,Providence,1978,NA,0,1,Round of 32 (1st rd),Dave Gavitt
196,Providence,1987,6,4,1,National Semifinals (5th rd),Rick Pitino
196,Providence,1989,12,0,1,Round of 64 (1st rd),Rick Barnes
196,Providence,1990,9,0,1,Round of 64 (1st rd),Rick Barnes
196,Providence,1994,8,0,1,Round of 64 (1st rd),Rick Barnes
196,Providence,1997,10,3,1,Elite Eight (4th rd),Pete Gillen
196,Providence,2001,10,0,1,Round of 64 (1st rd),Tim Welsh
196,Providence,2004,5,0,1,Round of 64 (1st rd),Tim Welsh
197,Purdue,1969,NA,3,1,National Championship (5th rd),George King
197,Purdue,1977,NA,0,1,Round of 32 (1st rd),Fred Schaus
197,Purdue,1980,6,5,1,National Semifinals (5th rd),Lee Rose
197,Purdue,1983,5,1,1,Round of 32 (2nd rd),Gene Keady
197,Purdue,1984,3,0,1,Round of 32 (2nd rd),Gene Keady
197,Purdue,1985,6,0,1,Round of 64 (1st rd),Gene Keady
197,Purdue,1986,6,0,1,Round of 64 (1st rd),Gene Keady
197,Purdue,1987,3,1,1,Round of 32 (2nd rd),Gene Keady
197,Purdue,1988,1,2,1,Sweet Sixteen (3rd rd),Gene Keady
197,Purdue,1990,2,1,1,Round of 32 (2nd rd),Gene Keady
197,Purdue,1991,7,0,1,Round of 64 (1st rd),Gene Keady
197,Purdue,1993,9,0,1,Round of 64 (1st rd),Gene Keady
197,Purdue,1994,1,3,1,Elite Eight (4th rd),Gene Keady
197,Purdue,1995,3,1,1,Round of 32 (2nd rd),Gene Keady
197,Purdue,1996,1,1,1,Round of 32 (2nd rd),Gene Keady
197,Purdue,1997,8,1,1,Round of 32 (2nd rd),Gene Keady
197,Purdue,1998,2,2,1,Sweet Sixteen (3rd rd),Gene Keady
197,Purdue,1999,10,2,1,Sweet Sixteen (3rd rd),Gene Keady
197,Purdue,2000,6,3,1,Elite Eight (4th rd),Gene Keady
197,Purdue,2003,9,1,1,Round of 32 (2nd rd),Gene Keady
197,Purdue,2007,9,1,1,Round of 32 (2nd rd),Matt Painter
197,Purdue,2008,6,1,1,Round of 32 (2nd rd),Matt Painter
197,Purdue,2009,5,2,1,Sweet Sixteen (3rd rd),Matt Painter
197,Purdue,2010,4,2,1,Sweet Sixteen (3rd rd),Matt Painter
198,Radford,1998,16,0,1,Round of 64 (1st rd),Ron Bradley
198,Radford,2009,16,0,1,Round of 64 (1st rd),Brad Greenberg
199,Rhode Island,1961,NA,0,1,Round of 32 (1st rd),Ernie Calverley
199,Rhode Island,1966,NA,0,1,Round of 32 (1st rd),Ernie Calverley
199,Rhode Island,1978,NA,0,1,Round of 32 (1st rd),Jack Kraft
199,Rhode Island,1988,11,2,1,Sweet Sixteen (3rd rd),Tom Penders
199,Rhode Island,1993,8,1,1,Round of 32 (2nd rd),Al Skinner
199,Rhode Island,1997,9,0,1,Round of 64 (1st rd),Al Skinner
199,Rhode Island,1998,8,3,1,Elite Eight (4th rd),Jim Harrick
199,Rhode Island,1999,12,0,1,Round of 64 (1st rd),Jim Harrick
200,Rice,1940,NA,1,1,Elite Eight (1st rd),Buster Brannon
200,Rice,1942,NA,0,2,Elite Eight (1st rd),Buster Brannon
200,Rice,1954,NA,1,1,Sweet Sixteen (2nd rd),Don Suman
200,Rice,1970,NA,0,1,Round of 32 (1st rd),Don Knodel
201,Richmond,1984,12,2,1,Preliminary Round (7th rd),Dick Tarrant
201,Richmond,1986,11,0,1,Round of 64 (1st rd),Dick Tarrant
201,Richmond,1988,13,2,1,Sweet Sixteen (3rd rd),Dick Tarrant
201,Richmond,1990,14,0,1,Round of 64 (1st rd),Dick Tarrant
201,Richmond,1991,15,1,1,Round of 32 (2nd rd),Dick Tarrant
201,Richmond,1998,14,1,1,Round of 32 (2nd rd),John Beilein
201,Richmond,2004,11,0,1,Round of 64 (1st rd),Jerry Wainwright
201,Richmond,2010,7,0,1,Round of 64 (1st rd),Chris Mooney
202,Rider,1984,12,0,1,Preliminary Round (7th rd),John Carpenter
202,Rider,1993,16,0,1,Round of 64 (1st rd),Kevin Bannon
202,Rider,1994,15,0,1,Round of 64 (1st rd),Kevin Bannon
203,Robert Morris,1982,12,0,1,Round of 64 (1st rd),Matt Furjanic
203,Robert Morris,1983,12,1,1,Preliminary Round (7th rd),Matt Furjanic
203,Robert Morris,1989,16,0,1,Round of 64 (1st rd),Jarrett Durham
203,Robert Morris,1990,15,0,1,Round of 64 (1st rd),Jarrett Durham
203,Robert Morris,1992,16,0,1,Round of 64 (1st rd),Jarrett Durham
203,Robert Morris,2009,15,0,1,Round of 64 (1st rd),Mike Rice
203,Robert Morris,2010,15,0,1,Round of 64 (1st rd),Mike Rice
204,Rutgers,1975,NA,0,1,Round of 32 (1st rd),Tom Young
204,Rutgers,1976,NA,3,2,National Semifinals (4th rd),Tom Young
204,Rutgers,1979,6,1,1,Sweet Sixteen (3rd rd),Tom Young
204,Rutgers,1983,9,1,1,Round of 32 (2nd rd),Tom Young
204,Rutgers,1989,13,0,1,Round of 64 (1st rd),Bob Wenzel
204,Rutgers,1991,9,0,1,Round of 64 (1st rd),Bob Wenzel
205,Sam Houston State,2003,15,0,1,Round of 64 (1st rd),Bob Marlin
205,Sam Houston State,2010,14,0,1,Round of 64 (1st rd),Bob Marlin
206,Samford,1999,14,0,1,Round of 64 (1st rd),Jimmy Tillette
206,Samford,2000,13,0,1,Round of 64 (1st rd),Jimmy Tillette
207,San Diego,1984,12,0,1,Preliminary Round (7th rd),Jim Brovelli
207,San Diego,1987,9,0,1,Round of 64 (1st rd),Hank Egan
207,San Diego,2003,13,0,1,Round of 64 (1st rd),Brad Holland
207,San Diego,2008,13,1,1,Round of 32 (2nd rd),Bill Grier
208,San Diego State,1975,NA,0,1,Round of 32 (1st rd),Tim Vezie
208,San Diego State,1976,NA,0,1,Round of 32 (1st rd),Tim Vezie
208,San Diego State,1985,13,0,1,Round of 64 (1st rd),Smokey Gaines
208,San Diego State,2002,13,0,1,Round of 64 (1st rd),Steve Fisher
208,San Diego State,2006,11,0,1,Round of 64 (1st rd),Steve Fisher
208,San Diego State,2010,11,0,1,Round of 64 (1st rd),Steve Fisher
209,San Francisco,1955,NA,5,0,National Championship (5th rd),Phil Woolpert
209,San Francisco,1956,NA,4,0,National Championship (5th rd),Phil Woolpert
209,San Francisco,1957,NA,3,1,National Semifinals (4th rd),Phil Woolpert
209,San Francisco,1958,NA,1,1,Sweet Sixteen (2nd rd),Phil Woolpert
209,San Francisco,1963,NA,1,1,Sweet Sixteen (2nd rd),Peter Peletta
209,San Francisco,1964,NA,1,1,Elite Eight (3rd rd),Peter Peletta
209,San Francisco,1965,NA,1,1,Elite Eight (3rd rd),Peter Peletta
209,San Francisco,1972,NA,1,1,Sweet Sixteen (2nd rd),Bob Gaillard
209,San Francisco,1973,NA,1,1,Elite Eight (3rd rd),Bob Gaillard
209,San Francisco,1974,NA,1,1,Elite Eight (3rd rd),Bob Gaillard
209,San Francisco,1977,NA,0,1,Round of 32 (1st rd),Bob Gaillard
209,San Francisco,1978,NA,1,1,Sweet Sixteen (2nd rd),Bob Gaillard
209,San Francisco,1979,4,1,1,Sweet Sixteen (3rd rd),Dan Belluomini
209,San Francisco,1981,9,0,1,Round of 64 (1st rd),Peter Barry
209,San Francisco,1982,9,0,1,Round of 64 (1st rd),Peter Barry
209,San Francisco,1998,14,0,1,Round of 64 (1st rd),Phil Mathews
210,San Jose State,1951,NA,0,1,Sweet Sixteen (1st rd),Walter McPherson
210,San Jose State,1980,12,0,1,Round of 64 (1st rd),Bill Berry
210,San Jose State,1996,16,0,1,Round of 64 (1st rd),Stan Morrison
211,Santa Clara,1952,NA,2,2,National Semifinals (3rd rd),Bob Feerick
211,Santa Clara,1953,NA,2,1,Elite Eight (3rd rd),Bob Feerick
211,Santa Clara,1954,NA,2,1,Elite Eight (3rd rd),Bob Feerick
211,Santa Clara,1960,NA,0,2,Sweet Sixteen (2nd rd),Bob Feerick
211,Santa Clara,1968,NA,1,1,Elite Eight (3rd rd),Dick Garibaldi
211,Santa Clara,1969,NA,1,1,Elite Eight (3rd rd),Dick Garibaldi
211,Santa Clara,1970,NA,1,1,Sweet Sixteen (2nd rd),Dick Garibaldi
211,Santa Clara,1987,15,0,1,Round of 64 (1st rd),Carroll Williams
211,Santa Clara,1993,15,1,1,Round of 32 (2nd rd),Dick Davey
211,Santa Clara,1995,12,0,1,Round of 64 (1st rd),Dick Davey
211,Santa Clara,1996,10,1,1,Round of 32 (2nd rd),Dick Davey
212,Seattle,1953,NA,2,1,Sweet Sixteen (2nd rd),Al Brightman
212,Seattle,1954,NA,0,1,Round of 32 (1st rd),Al Brightman
212,Seattle,1955,NA,1,2,Sweet Sixteen (2nd rd),Al Brightman
212,Seattle,1956,NA,1,2,Sweet Sixteen (2nd rd),Al Brightman
212,Seattle,1958,NA,4,1,National Championship (5th rd),John Castellani
212,Seattle,1961,NA,0,1,Round of 32 (1st rd),Vince Cazzetta
212,Seattle,1962,NA,0,1,Round of 32 (1st rd),Vince Cazzetta
212,Seattle,1963,NA,0,1,Round of 32 (1st rd),Clair Markey
212,Seattle,1964,NA,2,1,Sweet Sixteen (2nd rd),Bob Boyd
212,Seattle,1967,NA,0,1,Round of 32 (1st rd),Lionel Purcell
212,Seattle,1969,NA,0,1,Round of 32 (1st rd),Morris Buckwalter
213,Seton Hall,1988,8,1,1,Round of 32 (2nd rd),P.J. Carlesimo
213,Seton Hall,1989,3,5,1,National Championship (6th rd),P.J. Carlesimo
213,Seton Hall,1991,3,3,1,Elite Eight (4th rd),P.J. Carlesimo
213,Seton Hall,1992,4,2,1,Sweet Sixteen (3rd rd),P.J. Carlesimo
213,Seton Hall,1993,2,1,1,Round of 32 (2nd rd),P.J. Carlesimo
213,Seton Hall,1994,10,0,1,Round of 64 (1st rd),P.J. Carlesimo
213,Seton Hall,2000,10,2,1,Sweet Sixteen (3rd rd),Tommy Amaker
213,Seton Hall,2004,8,1,1,Round of 32 (2nd rd),Tony Morocco
213,Seton Hall,2006,10,0,1,Round of 64 (1st rd),Louis Orr
214,Siena,1989,14,1,1,Round of 32 (2nd rd),Mike Deane
214,Siena,1999,13,0,1,Round of 64 (1st rd),Paul Hewitt
214,Siena,2002,16,1,1,Round of 64 (1st rd),Rob Lanier
214,Siena,2008,13,1,1,Round of 32 (2nd rd),Fran McCaffery
214,Siena,2009,9,1,1,Round of 32 (2nd rd),Fran McCaffery
214,Siena,2010,13,0,1,Round of 64 (1st rd),Fran McCaffery
215,South Alabama,1979,6,0,1,Round of 32 (2nd rd),Cliff Ellis
215,South Alabama,1980,9,0,1,Round of 64 (1st rd),Cliff Ellis
215,South Alabama,1989,11,1,1,Round of 32 (2nd rd),Ronnie Arrow
215,South Alabama,1991,13,0,1,Round of 64 (1st rd),Ronnie Arrow
215,South Alabama,1997,13,0,1,Round of 64 (1st rd),Bill Musselman
215,South Alabama,1998,12,0,1,Round of 64 (1st rd),Bob Weltlich
215,South Alabama,2006,14,0,1,Round of 64 (1st rd),John Pelphrey
215,South Alabama,2008,10,0,1,Round of 64 (1st rd),Ronnie Arrow
216,South Carolina,1971,NA,0,2,Sweet Sixteen (2nd rd),Frank McGuire
216,South Carolina,1972,NA,2,1,Sweet Sixteen (2nd rd),Frank McGuire
216,South Carolina,1973,NA,2,1,Sweet Sixteen (2nd rd),Frank McGuire
216,South Carolina,1974,NA,0,1,Round of 32 (1st rd),Frank McGuire
216,South Carolina,1989,12,0,1,Round of 64 (1st rd),George Felton
216,South Carolina,1997,2,0,1,Round of 64 (1st rd),Eddie Fogler
216,South Carolina,1998,3,0,1,Round of 64 (1st rd),Eddie Fogler
216,South Carolina,2004,10,0,1,Round of 64 (1st rd),Dave Odom
217,South Carolina State,1989,15,0,1,Round of 64 (1st rd),Cy Alexander
217,South Carolina State,1996,15,0,1,Round of 64 (1st rd),Cy Alexander
217,South Carolina State,1998,15,0,1,Round of 64 (1st rd),Cy Alexander
217,South Carolina State,2000,16,0,1,Round of 64 (1st rd),Cy Alexander
217,South Carolina State,2003,16,0,1,Round of 64 (1st rd),Cy Alexander
218,South Florida,1990,15,0,1,Round of 64 (1st rd),Bobby Paschal
218,South Florida,1992,11,0,1,Round of 64 (1st rd),Bobby Paschal
219,Southeast Missouri State,2000,13,0,1,Round of 64 (1st rd),Gary Garner
220,Southern,1981,11,0,1,Round of 64 (1st rd),Carl Stewart
220,Southern,1985,16,0,1,Round of 64 (1st rd),Robert Hopkins
220,Southern,1987,15,0,1,Round of 64 (1st rd),Ben Jobe
220,Southern,1988,15,0,1,Round of 64 (1st rd),Ben Jobe
220,Southern,1989,15,0,1,Round of 64 (1st rd),Ben Jobe
220,Southern,1993,13,1,1,Round of 32 (2nd rd),Ben Jobe
220,Southern,2006,16,0,1,Round of 64 (1st rd),Rob Spivery
221,Southern California,1940,NA,1,1,National Semifinals (2nd rd),Sam Barry
221,Southern California,1954,NA,2,2,National Semifinals (4th rd),Forrest Twogood
221,Southern California,1960,NA,0,1,Round of 32 (1st rd),Forrest Twogood
221,Southern California,1961,NA,1,2,Sweet Sixteen (2nd rd),Forrest Twogood
221,Southern California,1979,7,1,1,Round of 32 (2nd rd),Bob Boyd
221,Southern California,1982,9,0,1,Round of 64 (1st rd),Stan Morrison
221,Southern California,1985,8,0,1,Round of 64 (1st rd),Stan Morrison
221,Southern California,1991,10,0,1,Round of 64 (1st rd),George Raveling
221,Southern California,1992,2,1,1,Round of 32 (2nd rd),George Raveling
221,Southern California,1997,11,0,1,Round of 64 (1st rd),Henry Bibby
221,Southern California,2001,6,3,1,Elite Eight (4th rd),Henry Bibby
221,Southern California,2002,4,0,1,Round of 64 (1st rd),Henry Bibby
221,Southern California,2007,5,2,1,Sweet Sixteen (3rd rd),Tim Floyd
221,Southern California,2008,6,0,1,Round of 64 (1st rd),Tim Floyd
221,Southern California,2009,10,1,1,Round of 32 (2nd rd),Tim Floyd
222,Southern Illinois,1977,NA,1,1,Sweet Sixteen (2nd rd),Paul Lambert
222,Southern Illinois,1993,14,0,1,Round of 64 (1st rd),Rich Herrin
222,Southern Illinois,1994,11,0,1,Round of 64 (1st rd),Rich Herrin
222,Southern Illinois,1995,10,0,1,Round of 64 (1st rd),Rich Herrin
222,Southern Illinois,2002,11,2,1,Sweet Sixteen (3rd rd),Bruce Weber
222,Southern Illinois,2003,11,0,1,Round of 64 (1st rd),Bruce Weber
222,Southern Illinois,2004,9,0,1,Round of 64 (1st rd),Matt Painter
222,Southern Illinois,2005,7,1,1,Round of 32 (2nd rd),Chris Lowery
222,Southern Illinois,2006,11,0,1,Round of 64 (1st rd),Chris Lowery
222,Southern Illinois,2007,4,2,1,Sweet Sixteen (3rd rd),Chris Lowery
223,Southern Methodist,1955,NA,0,2,Sweet Sixteen (2nd rd),Doc Hayes
223,Southern Methodist,1956,NA,3,2,National Semifinals (4th rd),Doc Hayes
223,Southern Methodist,1957,NA,1,1,Sweet Sixteen (2nd rd),Doc Hayes
223,Southern Methodist,1965,NA,1,1,Sweet Sixteen (2nd rd),Doc Hayes
223,Southern Methodist,1966,NA,1,1,Sweet Sixteen (2nd rd),Doc Hayes
223,Southern Methodist,1967,NA,1,1,Elite Eight (3rd rd),Doc Hayes
223,Southern Methodist,1984,9,1,1,Round of 32 (2nd rd),Dave Bliss
223,Southern Methodist,1985,5,1,1,Round of 32 (2nd rd),Dave Bliss
223,Southern Methodist,1988,7,1,1,Round of 32 (2nd rd),Dave Bliss
223,Southern Methodist,1993,10,0,1,Round of 64 (1st rd),John Shumate
224,Southern Mississippi,1990,13,0,1,Round of 64 (1st rd),M.K. Turk
224,Southern Mississippi,1991,11,0,1,Round of 64 (1st rd),M.K. Turk
225,Southern Utah,2001,14,0,1,Round of 64 (1st rd),Bill Evans
226,Missouri State,1987,13,1,1,Round of 32 (2nd rd),Charlie Spoonhour
226,Missouri State,1988,13,0,1,Round of 64 (1st rd),Charlie Spoonhour
226,Missouri State,1989,14,0,1,Round of 64 (1st rd),Charlie Spoonhour
226,Missouri State,1990,9,0,1,Round of 64 (1st rd),Charlie Spoonhour
226,Missouri State,1992,12,0,1,Round of 64 (1st rd),Charlie Spoonhour
226,Missouri State,1999,12,2,1,Sweet Sixteen (3rd rd),Steve Alford
227,Texas State,1994,15,0,1,Round of 64 (1st rd),Jim Wooldridge
227,Texas State,1997,16,0,1,Round of 64 (1st rd),Mike Miller
228,Springfield,1940,NA,0,1,Elite Eight (1st rd),Ed Hickox
229,St. Bonaventure,1961,NA,2,1,Sweet Sixteen (2nd rd),Eddie Donovan
229,St. Bonaventure,1968,NA,1,2,Sweet Sixteen (2nd rd),Larry Weise
229,St. Bonaventure,1970,NA,3,2,National Semifinals (4th rd),Larry Weise
229,St. Bonaventure,1978,NA,0,1,Round of 32 (1st rd),Jim Satalin
229,St. Bonaventure,2000,12,0,1,Round of 64 (1st rd),Jim Baron
230,+ACI-St. Francis, Pennsylvania+ACI-,1991,15,0,1,Round of 64 (1st rd),Jim Baron
231,+ACI-St. John's, New York+ACI-,1951,NA,2,1,Elite Eight (2nd rd),Frank McGuire
231,+ACI-St. John's, New York+ACI-,1952,NA,3,1,National Championship (4th rd),Frank McGuire
231,+ACI-St. John's, New York+ACI-,1961,NA,0,1,Round of 32 (1st rd),Joe Lapchick
231,+ACI-St. John's, New York+ACI-,1967,NA,1,2,Sweet Sixteen (2nd rd),Lou Carnesecca
231,+ACI-St. John's, New York+ACI-,1968,NA,0,1,Round of 32 (1st rd),Lou Carnesecca
231,+ACI-St. John's, New York+ACI-,1969,NA,1,2,Sweet Sixteen (2nd rd),Lou Carnesecca
231,+ACI-St. John's, New York+ACI-,1973,NA,0,1,Round of 32 (1st rd),Frank Mulzoff
231,+ACI-St. John's, New York+ACI-,1976,NA,0,1,Round of 32 (1st rd),Lou Carnesecca
231,+ACI-St. John's, New York+ACI-,1977,NA,0,1,Round of 32 (1st rd),Lou Carnesecca
231,+ACI-St. John's, New York+ACI-,1978,NA,0,1,Round of 32 (1st rd),Lou Carnesecca
231,+ACI-St. John's, New York+ACI-,1979,10,3,1,Elite Eight (4th rd),Lou Carnesecca
231,+ACI-St. John's, New York+ACI-,1980,3,0,1,Round of 32 (2nd rd),Lou Carnesecca
231,+ACI-St. John's, New York+ACI-,1982,5,1,1,Round of 32 (2nd rd),Lou Carnesecca
231,+ACI-St. John's, New York+ACI-,1983,1,1,1,Sweet Sixteen (3rd rd),Lou Carnesecca
231,+ACI-St. John's, New York+ACI-,1984,9,0,1,Round of 64 (1st rd),Lou Carnesecca
231,+ACI-St. John's, New York+ACI-,1985,1,4,1,National Semifinals (5th rd),Lou Carnesecca
231,+ACI-St. John's, New York+ACI-,1986,1,1,1,Round of 32 (2nd rd),Lou Carnesecca
231,+ACI-St. John's, New York+ACI-,1987,6,1,1,Round of 32 (2nd rd),Lou Carnesecca
231,+ACI-St. John's, New York+ACI-,1988,11,0,1,Round of 64 (1st rd),Lou Carnesecca
231,+ACI-St. John's, New York+ACI-,1990,6,1,1,Round of 32 (2nd rd),Lou Carnesecca
231,+ACI-St. John's, New York+ACI-,1991,4,3,1,Elite Eight (4th rd),Lou Carnesecca
231,+ACI-St. John's, New York+ACI-,1992,7,0,1,Round of 64 (1st rd),Lou Carnesecca
231,+ACI-St. John's, New York+ACI-,1993,5,1,1,Round of 32 (2nd rd),Brian Mahoney
231,+ACI-St. John's, New York+ACI-,1998,7,0,1,Round of 64 (1st rd),Fran Fraschilla
231,+ACI-St. John's, New York+ACI-,1999,3,3,1,Elite Eight (4th rd),Mike Jarvis
231,+ACI-St. John's, New York+ACI-,2000,2,1,1,Round of 32 (2nd rd),Mike Jarvis
231,+ACI-St. John's, New York+ACI-,2002,9,0,1,Round of 64 (1st rd),Mike Jarvis
232,+ACI-St. Joseph's, Pennsylvania+ACI-,1959,NA,0,2,Sweet Sixteen (2nd rd),Jack Ramsey
232,+ACI-St. Joseph's, Pennsylvania+ACI-,1960,NA,0,2,Sweet Sixteen (2nd rd),Jack Ramsey
232,+ACI-St. Joseph's, Pennsylvania+ACI-,1961,NA,3,1,National Semifinals (4th rd),Jack Ramsey
232,+ACI-St. Joseph's, Pennsylvania+ACI-,1962,NA,0,2,Sweet Sixteen (2nd rd),Jack Ramsey
232,+ACI-St. Joseph's, Pennsylvania+ACI-,1963,NA,2,1,Elite Eight (3rd rd),Jack Ramsey
232,+ACI-St. Joseph's, Pennsylvania+ACI-,1965,NA,1,2,Sweet Sixteen (2nd rd),Jack Ramsey
232,+ACI-St. Joseph's, Pennsylvania+ACI-,1966,NA,2,1,Sweet Sixteen (2nd rd),Jack Ramsey
232,+ACI-St. Joseph's, Pennsylvania+ACI-,1969,NA,0,1,Round of 32 (1st rd),Jack McKinney
232,+ACI-St. Joseph's, Pennsylvania+ACI-,1971,NA,0,1,Round of 32 (1st rd),Jack McKinney
232,+ACI-St. Joseph's, Pennsylvania+ACI-,1973,NA,0,1,Round of 32 (1st rd),Jack McKinney
232,+ACI-St. Joseph's, Pennsylvania+ACI-,1974,NA,0,1,Round of 32 (1st rd),Jack McKinney
232,+ACI-St. Joseph's, Pennsylvania+ACI-,1981,9,3,1,Elite Eight (4th rd),Jim Lynam
232,+ACI-St. Joseph's, Pennsylvania+ACI-,1982,6,0,1,Round of 64 (1st rd),Jim Boyle
232,+ACI-St. Joseph's, Pennsylvania+ACI-,1986,6,1,1,Round of 32 (2nd rd),Jim Boyle
232,+ACI-St. Joseph's, Pennsylvania+ACI-,1997,4,2,1,Sweet Sixteen (3rd rd),Phil Martelli
232,+ACI-St. Joseph's, Pennsylvania+ACI-,2001,9,1,1,Round of 32 (2nd rd),Phil Martelli
232,+ACI-St. Joseph's, Pennsylvania+ACI-,2003,7,0,1,Round of 64 (1st rd),Phil Martelli
232,+ACI-St. Joseph's, Pennsylvania+ACI-,2004,1,3,1,Elite Eight (4th rd),Phil Martelli
232,+ACI-St. Joseph's, Pennsylvania+ACI-,2008,11,0,1,Round of 64 (1st rd),Phil Martelli
233,St. Louis,1952,NA,1,1,Elite Eight (2nd rd),Eddie Hickey
233,St. Louis,1957,NA,0,2,Sweet Sixteen (2nd rd),Eddie Hickey
233,St. Louis,1994,7,0,1,Round of 64 (1st rd),Charlie Spoonhour
233,St. Louis,1995,9,1,1,Round of 32 (2nd rd),Charlie Spoonhour
233,St. Louis,1998,10,1,1,Round of 32 (2nd rd),Charlie Spoonhour
233,St. Louis,2000,9,0,1,Round of 64 (1st rd),Lorenzo Romar
234,+ACI-St. Mary's, California+ACI-,1959,NA,1,1,Elite Eight (3rd rd),James Weaver
234,+ACI-St. Mary's, California+ACI-,1989,8,0,1,Round of 64 (1st rd),Lynn Nance
234,+ACI-St. Mary's, California+ACI-,1997,14,0,1,Round of 64 (1st rd),Ernie Kent
234,+ACI-St. Mary's, California+ACI-,2005,10,0,1,Round of 64 (1st rd),Randy Bennett
234,+ACI-St. Mary's, California+ACI-,2008,10,0,1,Round of 64 (1st rd),Randy Bennett
234,+ACI-St. Mary's, California+ACI-,2010,10,2,1,Sweet Sixteen (3rd rd),Randy Bennett
235,St. Peter's,1991,12,0,1,Round of 64 (1st rd),Ted Fiore
235,St. Peter's,1995,15,0,1,Round of 64 (1st rd),Ted Fiore
236,Stanford,1942,NA,3,0,National Championship (3rd rd),Everett Dean
236,Stanford,1989,3,0,1,Round of 64 (1st rd),Mike Montgomery
236,Stanford,1992,12,0,1,Round of 64 (1st rd),Mike Montgomery
236,Stanford,1995,10,1,1,Round of 32 (2nd rd),Mike Montgomery
236,Stanford,1996,9,1,1,Round of 32 (2nd rd),Mike Montgomery
236,Stanford,1997,6,2,1,Sweet Sixteen (3rd rd),Mike Montgomery
236,Stanford,1998,3,4,1,National Semifinals (5th rd),Mike Montgomery
236,Stanford,1999,2,1,1,Round of 32 (2nd rd),Mike Montgomery
236,Stanford,2000,1,1,1,Round of 32 (2nd rd),Mike Montgomery
236,Stanford,2001,1,3,1,Elite Eight (4th rd),Mike Montgomery
236,Stanford,2002,8,1,1,Round of 32 (2nd rd),Mike Montgomery
236,Stanford,2003,4,1,1,Round of 32 (2nd rd),Mike Montgomery
236,Stanford,2004,1,1,1,Round of 32 (2nd rd),Mike Montgomery
236,Stanford,2005,8,0,1,Round of 64 (1st rd),Trent Johnson
236,Stanford,2007,11,0,1,Round of 64 (1st rd),Trent Johnson
236,Stanford,2008,3,2,1,Sweet Sixteen (3rd rd),Trent Johnson
237,Syracuse,1957,NA,2,1,Elite Eight (3rd rd),Marc Guley
237,Syracuse,1966,NA,1,1,Elite Eight (3rd rd),Fred Lewis
237,Syracuse,1973,NA,2,1,Sweet Sixteen (2nd rd),Roy Danforth
237,Syracuse,1974,NA,0,1,Round of 32 (1st rd),Roy Danforth
237,Syracuse,1975,NA,3,2,National Semifinals (4th rd),Roy Danforth
